timestamp,cpu_load,sys_ram,sys_sd,sys_volt,sys_curr,sys_pwr,sys_vbat,mcu_temp,gyro_temp,bat_v0,bat_i0,bat_ich0,bat_t0,bat_soc0,bat_v1,bat_i1,bat_ich1,bat_t1,bat_soc1,esc_i,serv_i1,serv_i2,eular_x,eular_y,eular_z,pressure,humidity,air_temp,servo1_ang,servo2_ang,esc_thr,gnss_lat,gnss_lon,gnss_speed,gnss_alt,gnss_course,gnss_sat
1646585622,0.00,18.829,0.119,2.502,0.1098,0.8800,2.9834,23.6,19.000,8.0386,-0.0665,0.0001,0.0000,0.0000,7.9792,-0.0416,0.0017,0.0000,0.0000,0.0044,0.0267,0.0408,4.91,2.19,-111.34,102364.87,30.51,21.777,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585623,0.00,18.829,0.119,2.501,0.4914,3.9209,2.9829,23.5,18.875,8.0301,-0.3404,-0.0008,0.0000,0.0000,7.9670,-0.1505,0.0013,0.0000,0.0000,0.0239,0.0116,0.5714,4.97,2.32,-111.41,102363.69,30.47,21.769,7.1,7.1,-4,0.000000,0.000000,0.00,nan,0.0,0
1646585624,0.00,18.829,0.119,2.502,0.4851,3.8645,2.9819,23.6,19.000,8.0247,-0.2873,-0.0006,0.0000,0.0000,7.9632,-0.1975,0.0009,0.0000,0.0000,0.0209,0.0050,0.7628,4.89,2.30,-111.43,102364.31,30.43,21.770,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585625,0.00,18.829,0.119,2.502,0.2839,2.2667,2.9826,23.6,18.875,8.0329,-0.1733,0.0001,0.0000,0.0000,7.9717,-0.1100,0.0005,0.0000,0.0000,0.0107,0.0328,0.3178,4.63,1.78,-111.37,102365.02,30.41,21.753,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585626,0.00,18.829,0.119,2.502,0.1776,1.4209,2.9817,23.7,19.125,8.0380,-0.1085,0.0003,0.0000,0.0000,7.9784,-0.0689,-0.0001,0.0000,0.0000,0.0080,0.0654,0.1295,4.20,2.12,-111.36,102365.38,30.40,21.763,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585627,0.00,18.829,0.119,2.503,0.1124,0.9002,2.9829,23.8,19.000,8.0380,-0.0700,-0.0001,0.0000,0.0000,7.9785,-0.0428,-0.0002,0.0000,0.0000,0.0021,0.0362,0.0586,4.96,1.86,-111.43,102366.36,30.41,21.769,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585628,0.00,18.829,0.119,2.503,0.0849,0.6808,2.9826,24.0,18.875,8.0405,-0.0552,0.0004,0.0000,0.0000,7.9812,-0.0291,0.0003,0.0000,0.0000,0.0009,0.0246,0.0335,4.29,2.13,-111.56,102362.18,30.39,21.770,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585629,0.00,18.829,0.119,2.502,0.0934,0.7485,2.9839,23.8,18.875,8.0417,-0.0599,-0.0003,0.0000,0.0000,7.9799,-0.0333,0.0004,0.0000,0.0000,0.0015,0.0214,0.0239,4.77,2.30,-111.54,102359.20,30.40,21.759,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585630,0.00,18.829,0.119,2.503,0.1506,1.2064,2.9828,23.8,19.000,8.0394,-0.0863,0.0003,0.0000,0.0000,7.9788,-0.0599,0.0042,0.0000,0.0000,0.0049,0.0199,0.0209,4.80,2.08,-111.53,102360.95,30.32,21.717,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585631,0.00,18.829,0.119,2.501,0.1299,1.0409,2.9844,23.7,19.000,8.0378,-0.0781,-0.0002,0.0000,0.0000,7.9763,-0.0490,0.0030,0.0000,0.0000,0.0026,0.0184,0.0191,4.59,1.98,-111.60,102365.63,30.30,21.743,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585633,0.00,18.829,0.119,2.502,0.1104,0.8848,2.9830,23.8,18.875,8.0408,-0.0681,-0.0009,0.0000,0.0000,7.9770,-0.0421,0.0011,0.0000,0.0000,0.0016,0.0163,0.0157,6.07,1.79,-111.80,102363.11,30.22,21.728,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585634,0.00,18.829,0.119,2.503,0.0877,0.7033,2.9819,23.9,19.000,8.0422,-0.0538,0.0003,0.0000,0.0000,7.9773,-0.0322,0.0014,0.0000,0.0000,0.0017,0.0166,0.0173,6.39,1.86,-111.71,102365.70,30.21,21.725,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585635,0.00,18.829,0.119,2.502,0.1061,0.8505,2.9822,24.0,18.875,8.0423,-0.0635,-0.0001,0.0000,0.0000,7.9768,-0.0420,0.0007,0.0000,0.0000,-0.0001,0.0180,0.0166,6.35,2.22,-111.45,102365.45,30.19,21.734,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585636,0.00,18.829,0.119,2.502,0.2445,1.9585,2.9834,24.0,19.000,8.0353,-0.1538,-0.0005,0.0000,0.0000,7.9746,-0.0880,0.0032,0.0000,0.0000,0.0070,0.0086,0.1030,6.36,1.92,-111.35,102361.62,30.12,21.726,-11.7,-11.7,7,0.000000,0.000000,0.00,nan,0.0,0
1646585637,0.00,18.829,0.119,2.502,0.4092,3.2679,2.9834,24.0,19.000,8.0299,-0.2631,-0.0006,0.0000,0.0000,7.9689,-0.1451,0.0016,0.0000,0.0000,0.0462,0.0050,0.3445,6.33,1.99,-111.16,102368.23,30.08,21.742,-10.0,-10.0,10,0.000000,0.000000,0.00,nan,0.0,0
1646585638,0.00,18.829,0.119,2.502,0.3111,2.4843,2.9829,23.8,18.875,8.0329,-0.2015,-0.0004,0.0000,0.0000,7.9711,-0.1100,-0.0000,0.0000,0.0000,0.0269,0.0017,0.2805,6.04,2.19,-110.93,102365.02,30.05,21.731,-10.0,-10.0,4,0.000000,0.000000,0.00,nan,0.0,0
1646585639,0.00,18.829,0.119,2.502,0.1970,1.5757,2.9832,23.9,18.875,8.0370,-0.1247,-0.0008,0.0000,0.0000,7.9771,-0.0729,0.0002,0.0000,0.0000,0.0218,0.0726,0.1133,6.27,1.95,-111.06,102365.15,30.03,21.731,-10.0,-10.0,4,0.000000,0.000000,0.00,nan,0.0,0
1646585640,0.00,18.829,0.119,2.502,0.1856,1.4852,2.9837,24.1,18.875,8.0401,-0.0936,-0.0005,0.0000,0.0000,7.9764,-0.0928,-0.0003,0.0000,0.0000,0.0102,0.0395,0.0525,6.58,2.23,-111.04,102364.48,30.00,21.733,-10.0,-10.0,4,0.000000,0.000000,0.00,nan,0.0,0
1646585641,0.00,18.829,0.119,2.501,0.1329,1.0638,2.9828,23.8,18.875,8.0375,-0.0725,-0.0002,0.0000,0.0000,7.9776,-0.0609,-0.0004,0.0000,0.0000,0.0163,0.0271,0.0302,6.43,2.19,-111.11,102366.14,29.99,21.726,-10.0,-10.0,4,0.000000,0.000000,0.00,nan,0.0,0
1646585642,0.00,18.829,0.119,2.501,0.1079,0.8647,2.9822,23.9,18.875,8.0400,-0.0610,-0.0001,0.0000,0.0000,7.9777,-0.0469,0.0002,0.0000,0.0000,0.0191,0.0227,0.0221,6.40,2.25,-111.14,102361.67,29.96,21.727,-10.0,-10.0,4,0.000000,0.000000,0.00,nan,0.0,0
1646585643,0.00,18.829,0.119,2.502,0.1184,0.9493,2.9828,23.8,19.000,8.0403,-0.0783,0.0008,0.0000,0.0000,7.9766,-0.0393,0.0000,0.0000,0.0000,0.0183,0.0217,0.0191,6.26,2.22,-111.30,102360.69,29.95,21.727,-10.0,-10.0,4,0.000000,0.000000,0.00,nan,0.0,0
1646585645,0.00,18.829,0.119,2.501,0.1767,1.4160,2.9821,23.6,18.875,8.0344,-0.1281,0.0003,0.0000,0.0000,7.9761,-0.0484,-0.0002,0.0000,0.0000,0.0108,0.0108,0.0505,6.23,2.29,-111.32,102360.37,29.95,21.723,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585646,0.00,18.829,0.119,2.502,0.1477,1.1841,2.9832,23.7,18.875,8.0367,-0.0993,0.0009,0.0000,0.0000,7.9763,-0.0463,0.0013,0.0000,0.0000,0.0058,0.0038,0.0706,6.29,2.33,-111.14,102362.15,29.91,21.714,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585647,0.00,18.829,0.119,2.502,0.0964,0.7729,2.9821,23.8,18.875,8.0368,-0.0621,0.0005,0.0000,0.0000,7.9806,-0.0324,0.0014,0.0000,0.0000,0.0007,0.0668,0.0373,6.24,2.29,-111.06,102365.57,29.90,21.719,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585648,0.00,18.829,0.119,2.503,0.0833,0.6676,2.9831,23.6,18.875,8.0385,-0.0511,0.0001,0.0000,0.0000,7.9798,-0.0315,0.0006,0.0000,0.0000,0.0004,0.0383,0.0254,6.37,2.28,-111.04,102360.34,29.88,21.707,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585649,0.00,18.829,0.119,2.502,0.0718,0.5754,2.9819,23.6,18.875,8.0404,-0.0425,0.0001,0.0000,0.0000,7.9801,-0.0274,0.0017,0.0000,0.0000,0.0027,0.0269,0.0212,6.55,2.46,-110.94,102362.36,30.00,21.699,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585650,0.00,18.829,0.119,2.502,0.0997,0.7994,2.9835,23.6,18.875,8.0392,-0.0614,0.0001,0.0000,0.0000,7.9803,-0.0376,0.0006,0.0000,0.0000,0.0040,0.0219,0.0185,6.44,2.31,-110.67,102360.78,30.13,21.669,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585651,0.00,18.829,0.119,2.503,0.1351,1.0827,2.9833,23.6,18.875,8.0376,-0.0809,0.0001,0.0000,0.0000,7.9775,-0.0523,0.0018,0.0000,0.0000,0.0001,0.0205,0.0180,6.46,2.27,-110.56,102356.05,30.46,21.644,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585652,0.00,18.829,0.119,2.502,0.1364,1.0933,2.9828,24.0,19.000,8.0381,-0.0868,0.0001,0.0000,0.0000,7.9766,-0.0490,0.0004,0.0000,0.0000,0.0186,0.0090,0.0093,6.45,2.28,-110.51,102366.16,30.80,21.689,23.4,23.4,7,0.000000,0.000000,0.00,nan,0.0,0
1646585653,0.00,18.829,0.119,2.503,0.1352,1.0837,2.9834,24.0,18.875,8.0367,-0.0909,-0.0004,0.0000,0.0000,7.9794,-0.0449,-0.0001,0.0000,0.0000,0.0174,0.0038,0.0088,6.47,2.27,-110.50,102371.47,31.12,21.694,0.0,0.0,4,0.000000,0.000000,0.00,nan,0.0,0
1646585654,0.00,18.829,0.119,2.502,0.1341,1.0752,2.9836,23.8,18.875,8.0385,-0.0818,-0.0004,0.0000,0.0000,7.9810,-0.0517,0.0011,0.0000,0.0000,0.0100,0.0020,0.0076,6.50,2.08,-110.41,102362.66,31.41,21.652,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585656,0.00,18.829,0.119,2.501,0.1495,1.1981,2.9834,23.6,18.875,8.0362,-0.0855,0.0003,0.0000,0.0000,7.9789,-0.0629,0.0008,0.0000,0.0000,0.0056,0.0700,0.0068,5.52,1.19,-110.63,102364.68,31.75,21.684,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585657,0.00,18.829,0.119,2.502,0.1061,0.8501,2.9831,23.9,19.000,8.0394,-0.0616,-0.0003,0.0000,0.0000,7.9793,-0.0445,0.0002,0.0000,0.0000,0.0056,0.0377,0.0124,6.46,2.06,-110.43,102364.12,32.04,21.683,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585658,0.00,18.829,0.119,2.503,0.1299,1.0405,2.9830,24.1,18.875,8.0400,-0.0731,0.0005,0.0000,0.0000,7.9775,-0.0548,0.0014,0.0000,0.0000,0.0028,0.0256,0.0171,6.73,1.77,-110.40,102362.14,32.36,21.680,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585659,0.00,18.829,0.119,2.502,0.1126,0.9020,2.9814,23.8,19.250,8.0387,-0.0662,0.0005,0.0000,0.0000,7.9787,-0.0454,0.0005,0.0000,0.0000,0.0014,0.0198,0.0187,9.24,1.68,-109.84,102363.52,32.66,21.683,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585660,0.00,18.829,0.119,2.502,0.1437,1.1512,2.9833,23.6,19.000,8.0371,-0.0848,0.0005,0.0000,0.0000,7.9771,-0.0580,0.0005,0.0000,0.0000,0.0005,0.0114,0.0167,9.11,1.71,-109.46,102362.95,32.93,21.668,-0.2,-0.2,5,0.000000,0.000000,0.00,nan,0.0,0
1646585661,0.00,18.829,0.119,2.502,0.1782,1.4273,2.9836,23.7,19.125,8.0349,-0.0955,-0.0003,0.0000,0.0000,7.9778,-0.0817,0.0013,0.0000,0.0000,0.0473,0.0045,0.0108,8.69,1.46,-109.46,102368.56,33.20,21.688,0.0,0.0,11,0.000000,0.000000,0.00,nan,0.0,0
1646585662,0.00,18.829,0.119,2.502,0.1477,1.1834,2.9833,23.8,19.125,8.0361,-0.0832,0.0000,0.0000,0.0000,7.9785,-0.0638,0.0007,0.0000,0.0000,0.0271,0.1200,0.0090,7.94,1.76,-109.18,102365.91,33.48,21.690,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585663,0.00,18.829,0.119,2.503,0.1266,1.0145,2.9840,23.7,19.000,8.0441,-0.0682,0.0001,0.0000,0.0000,7.9784,-0.0547,0.0035,0.0000,0.0000,0.0070,0.0507,0.0122,9.21,2.07,-109.26,102368.72,33.67,21.692,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585664,0.00,18.829,0.119,2.501,0.1128,0.9030,2.9841,23.7,19.000,8.0398,-0.0559,0.0004,0.0000,0.0000,7.9759,-0.0543,0.0022,0.0000,0.0000,0.0057,0.0310,0.0166,9.86,1.86,-109.25,102368.20,33.86,21.684,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585665,0.00,18.829,0.119,2.501,0.1091,0.8746,2.9828,23.9,18.875,8.0406,-0.0608,0.0005,0.0000,0.0000,7.9785,-0.0422,0.0057,0.0000,0.0000,0.0032,0.0233,0.0172,9.77,1.70,-108.91,102369.56,34.04,21.683,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585666,0.00,18.829,0.119,2.502,0.1091,0.8745,2.9822,24.0,18.875,8.0419,-0.0595,-0.0002,0.0000,0.0000,7.9793,-0.0460,0.0038,0.0000,0.0000,-0.0012,0.0149,0.0156,10.01,1.76,-108.73,102364.09,34.13,21.662,11.2,11.2,0,0.000000,0.000000,0.00,nan,0.0,0
1646585667,0.00,18.829,0.119,2.501,0.1231,0.9868,2.9835,23.9,19.000,8.0389,-0.0740,-0.0002,0.0000,0.0000,7.9777,-0.0464,0.0029,0.0000,0.0000,0.0061,0.0056,0.0122,9.96,1.74,-108.65,102367.38,34.29,21.679,8.6,8.6,0,0.000000,0.000000,0.00,nan,0.0,0
1646585669,0.00,18.829,0.119,2.502,0.1157,0.9275,2.9834,23.8,18.875,8.0371,-0.0704,0.0007,0.0000,0.0000,7.9768,-0.0439,0.0008,0.0000,0.0000,0.0089,0.0028,0.0104,8.62,2.24,-108.51,102366.87,34.39,21.674,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585670,0.00,18.829,0.119,2.502,0.1449,1.1610,2.9833,23.8,19.000,8.0370,-0.0832,0.0002,0.0000,0.0000,7.9765,-0.0582,0.0032,0.0000,0.0000,0.0069,0.0991,0.0060,9.34,2.15,-108.74,102364.12,34.48,21.655,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585671,0.00,18.829,0.119,2.503,0.1358,1.0877,2.9841,24.1,19.000,8.0404,-0.0742,-0.0003,0.0000,0.0000,7.9778,-0.0602,0.0017,0.0000,0.0000,0.0009,0.0453,0.0086,9.21,2.02,-108.76,102368.54,34.57,21.678,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585672,0.00,18.829,0.119,2.501,0.1083,0.8681,2.9830,24.0,18.875,8.0462,-0.0628,0.0001,0.0000,0.0000,7.9771,-0.0437,0.0017,0.0000,0.0000,0.0006,0.0283,0.0116,9.05,2.02,-109.27,102363.21,34.60,21.678,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585673,0.00,18.829,0.119,2.502,0.0937,0.7506,2.9824,23.9,19.250,8.0401,-0.0547,0.0000,0.0000,0.0000,7.9770,-0.0386,0.0003,0.0000,0.0000,0.0006,0.0232,0.0147,8.77,2.05,-108.84,102365.95,34.64,21.679,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585674,0.00,18.829,0.119,2.503,0.1009,0.8086,2.9825,23.8,18.875,8.0419,-0.0541,0.0001,0.0000,0.0000,7.9780,-0.0474,-0.0007,0.0000,0.0000,0.0046,0.0203,0.0135,8.48,1.97,-108.95,102364.77,34.69,21.673,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585675,0.00,18.829,0.119,2.503,0.1046,0.8384,2.9832,23.9,18.875,8.0426,-0.0582,-0.0003,0.0000,0.0000,7.9790,-0.0424,0.0043,0.0000,0.0000,0.0058,0.0199,0.0167,8.91,2.19,-109.34,102366.86,34.73,21.671,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585676,0.00,18.829,0.121,2.502,0.1011,0.8063,2.9839,23.8,18.875,8.0404,-0.0554,-0.0007,0.0000,0.0000,7.9789,-0.0451,0.0008,0.0000,0.0000,0.0034,0.0193,0.0150,8.53,2.14,-108.91,102367.23,34.79,21.676,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585677,0.00,18.829,0.121,2.503,0.0980,0.7857,2.9835,23.8,19.000,8.0428,-0.0552,-0.0001,0.0000,0.0000,7.9785,-0.0403,0.0027,0.0000,0.0000,-0.0014,0.0196,0.0157,9.41,1.41,-109.15,102368.17,34.85,21.666,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585678,0.00,18.829,0.121,2.502,0.0826,0.6599,2.9837,23.8,18.875,8.0417,-0.0510,0.0003,0.0000,0.0000,7.9776,-0.0304,0.0006,0.0000,0.0000,0.0000,0.0192,0.0162,8.31,2.28,-108.97,102368.28,34.90,21.672,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585679,0.00,18.829,0.121,2.502,0.0856,0.6854,2.9835,23.8,18.875,8.0429,-0.0479,0.0007,0.0000,0.0000,7.9793,-0.0348,0.0022,0.0000,0.0000,0.0012,0.0198,0.0184,8.37,2.27,-109.19,102367.58,35.03,21.666,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585681,0.00,18.829,0.121,2.502,0.0988,0.7920,2.9838,23.7,19.125,8.0418,-0.0579,-0.0001,0.0000,0.0000,7.9788,-0.0406,0.0003,0.0000,0.0000,0.0030,0.0197,0.0188,8.39,2.23,-109.36,102364.39,35.16,21.670,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585682,0.00,18.829,0.121,2.502,0.1185,0.9493,2.9838,23.7,19.000,8.0417,-0.0711,-0.0003,0.0000,0.0000,7.9776,-0.0472,0.0004,0.0000,0.0000,0.0042,0.0161,0.0271,8.45,2.18,-109.46,102363.56,35.24,21.645,1.0,1.0,5,0.000000,0.000000,0.00,nan,0.0,0
1646585683,0.00,18.829,0.121,2.501,0.3698,2.9544,2.9825,23.7,19.000,8.0333,-0.2448,-0.0003,0.0000,0.0000,7.9712,-0.1249,0.0004,0.0000,0.0000,0.0264,0.0060,0.4009,8.38,2.18,-109.52,102365.46,35.30,21.667,-2.5,-2.5,9,0.000000,0.000000,0.00,nan,0.0,0
1646585684,0.00,18.829,0.121,2.501,0.5879,4.6910,2.9832,23.6,18.875,8.0285,-0.3667,-0.0003,0.0000,0.0000,7.9655,-0.2217,-0.0001,0.0000,0.0000,0.0332,0.0030,0.6340,8.40,2.15,-109.42,102364.26,35.31,21.646,-30.0,-30.0,-1,0.000000,0.000000,0.00,nan,0.0,0
1646585685,0.00,18.829,0.121,2.502,0.5352,4.2707,2.9826,23.7,18.750,8.0263,-0.3258,0.0001,0.0000,0.0000,7.9690,-0.2092,0.0002,0.0000,0.0000,0.0329,0.0011,0.5085,8.42,2.42,-109.45,102360.32,35.40,21.670,-30.0,-30.0,3,0.000000,0.000000,0.00,nan,0.0,0
1646585686,0.00,18.829,0.121,2.502,0.4084,3.2583,2.9821,23.7,18.875,8.0312,-0.2320,-0.0002,0.0000,0.0000,7.9699,-0.1763,0.0002,0.0000,0.0000,0.0162,0.0004,0.4266,8.29,2.27,-109.45,102362.54,35.37,21.665,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585687,0.00,18.829,0.121,2.501,0.2147,1.7154,2.9836,23.9,18.750,8.0337,-0.1257,-0.0005,0.0000,0.0000,7.9751,-0.0882,0.0013,0.0000,0.0000,0.0092,0.1044,0.1778,8.30,2.23,-109.44,102362.04,35.33,21.665,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585688,0.00,18.829,0.121,2.502,0.1477,1.1818,2.9841,23.7,18.750,8.0374,-0.0898,0.0003,0.0000,0.0000,7.9756,-0.0574,0.0002,0.0000,0.0000,0.0052,0.0509,0.0759,8.22,2.26,-109.43,102363.52,35.29,21.664,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585689,0.00,18.829,0.121,2.502,0.1488,1.1922,2.9839,23.7,18.875,8.0365,-0.0950,0.0004,0.0000,0.0000,7.9779,-0.0525,0.0009,0.0000,0.0000,0.0053,0.0304,0.0401,8.42,2.42,-109.43,102354.37,35.21,21.599,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585690,0.00,18.829,0.121,2.502,0.1388,1.1122,2.9823,24.0,18.750,8.0367,-0.0790,0.0001,0.0000,0.0000,7.9794,-0.0594,0.0003,0.0000,0.0000,0.0038,0.0227,0.0253,8.36,2.32,-109.39,102366.31,35.08,21.651,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585692,0.00,18.829,0.121,2.502,0.1079,0.8645,2.9829,23.9,18.750,8.0391,-0.0620,0.0003,0.0000,0.0000,7.9781,-0.0453,0.0003,0.0000,0.0000,0.0032,0.0200,0.0195,8.40,2.29,-109.46,102368.90,34.99,21.655,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585693,0.00,18.829,0.121,2.502,0.0868,0.6957,2.9832,24.0,18.875,8.0400,-0.0533,0.0001,0.0000,0.0000,7.9784,-0.0329,0.0004,0.0000,0.0000,0.0018,0.0194,0.0183,8.36,2.28,-109.54,102366.05,34.85,21.649,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585694,0.00,18.829,0.121,2.502,0.1021,0.8186,2.9837,23.9,18.750,8.0388,-0.0622,0.0001,0.0000,0.0000,7.9782,-0.0399,-0.0001,0.0000,0.0000,0.0033,0.0215,0.0174,8.37,2.27,-109.63,102364.59,34.81,21.647,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585695,0.00,18.829,0.121,2.503,0.1409,1.1293,2.9823,24.0,18.750,8.0377,-0.0839,0.0006,0.0000,0.0000,7.9775,-0.0554,0.0010,0.0000,0.0000,0.0012,0.0203,0.0179,8.38,2.42,-109.54,102353.05,34.80,21.559,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585696,0.00,18.829,0.121,2.502,0.1367,1.0950,2.9824,23.9,18.750,8.0416,-0.0760,0.0001,0.0000,0.0000,7.9795,-0.0596,0.0008,0.0000,0.0000,0.0043,0.0174,0.0168,8.32,2.24,-109.60,102367.22,34.69,21.657,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585697,0.00,18.829,0.121,2.501,0.1061,0.8505,2.9825,23.8,18.750,8.0420,-0.0585,-0.0006,0.0000,0.0000,7.9808,-0.0460,0.0022,0.0000,0.0000,0.0004,0.0199,0.0170,8.33,2.40,-109.64,102369.89,34.56,21.646,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585698,0.00,18.829,0.121,2.503,0.0936,0.7507,2.9824,23.8,18.875,8.0429,-0.0541,0.0000,0.0000,0.0000,7.9798,-0.0349,0.0045,0.0000,0.0000,0.0020,0.0194,0.0163,8.45,2.50,-109.56,102367.89,34.45,21.635,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585699,0.00,18.829,0.121,2.502,0.1034,0.8286,2.9834,23.9,18.875,8.0427,-0.0597,0.0007,0.0000,0.0000,7.9796,-0.0413,0.0017,0.0000,0.0000,0.0023,0.0200,0.0166,8.32,2.23,-109.57,102367.19,34.34,21.629,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585700,0.00,18.829,0.121,2.502,0.1685,1.3504,2.9840,23.8,18.875,8.0410,-0.0964,0.0008,0.0000,0.0000,7.9769,-0.0708,0.0005,0.0000,0.0000,-0.0005,0.0182,0.0154,8.70,2.05,-109.57,102364.91,34.24,21.592,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585701,0.00,18.829,0.121,2.501,0.1348,1.0797,2.9825,23.7,18.750,8.0402,-0.0728,0.0002,0.0000,0.0000,7.9786,-0.0616,0.0001,0.0000,0.0000,0.0022,0.0175,0.0173,9.93,2.17,-109.53,102369.13,34.12,21.621,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585702,0.00,18.829,0.121,2.500,0.1057,0.8471,2.9831,24.0,18.750,8.0399,-0.0573,-0.0003,0.0000,0.0000,7.9810,-0.0477,0.0011,0.0000,0.0000,0.0013,0.0178,0.0177,8.98,2.14,-109.21,102367.96,34.01,21.618,0.0,0.0,0,0.000000,0.000000,0.00,nan,0.0,0
1646585703,0.00,18.829,0.121,2.501,0.3992,3.1665,2.9819,23.9,18.750,8.0313,-0.2428,-0.0007,0.0000,0.0000,7.9679,-0.1580,-0.0009,0.0000,0.0000,0.0062,0.0153,0.4579,11.76,2.05,-108.97,102361.34,33.92,21.576,-30.0,-30.0,7,0.000000,0.000000,0.00,nan,0.0,0
1646585705,0.00,18.829,0.121,2.501,0.2709,2.1582,2.9826,23.8,18.750,8.0369,-0.1678,0.0003,0.0000,0.0000,7.9719,-0.1013,0.0015,0.0000,0.0000,0.0169,0.0061,0.2537,10.20,2.27,-108.94,102367.22,33.78,21.592,-30.0,-30.0,-9,0.000000,0.000000,0.00,nan,0.0,0
1646585706,0.00,18.829,0.121,2.501,0.3207,2.5588,2.9824,23.7,18.750,8.0318,-0.2039,0.0001,0.0000,0.0000,7.9681,-0.1177,-0.0009,0.0000,0.0000,0.0362,0.0027,0.3249,11.43,2.11,-108.78,102371.28,33.63,21.595,-11.9,-11.9,-10,0.000000,0.000000,0.00,nan,0.0,0
1646585707,0.00,18.829,0.121,2.502,0.3179,2.5403,2.9828,23.5,18.750,8.0305,-0.1966,-0.0004,0.0000,0.0000,7.9695,-0.1219,-0.0002,0.0000,0.0000,0.0591,0.0013,0.2291,10.35,2.24,-108.84,102370.94,33.47,21.591,-11.9,-11.9,-18,0.000000,0.000000,0.00,nan,0.0,0
1646585708,0.00,18.829,0.121,2.501,0.4198,3.3245,2.9839,23.6,18.750,8.0291,-0.2571,-0.0003,0.0000,0.0000,7.9700,-0.1599,0.0006,0.0000,0.0000,0.0566,0.0686,0.4188,9.83,2.36,-109.01,102363.39,33.37,21.555,0.0,0.0,-3,0.000000,0.000000,0.00,nan,0.0,0
